[2025-07-30 07:41:27] =========================================
[2025-07-30 07:42:20] ℹ️ 提取设备：ws-wn583a6（芯片：mt7621-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：winstars-ws-wn583a6（芯片：mt7621-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：gnubee（芯片：mt7621-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：gb-pc2（芯片：mt7621-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：gnubee-gb-pc2（芯片：mt7621-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：ws-wn536p3（芯片：mt7621-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：winstars-ws-wn536p3（芯片：mt7621-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：wn-ax1167gr2（芯片：mt7621-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：iodata-wn-ax1167gr2（芯片：mt7621-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：tplink-tl-wr902ac-v4（芯片：mt7628an-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：ws1208v2（芯片：mt7621-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：huasifei-ws1208v2（芯片：mt7621-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：jotale-js76x8（芯片：mt7628an-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：wl-wn535k1（芯片：mt7620a-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：wavlink-wl-wn535k1（芯片：mt7620a-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：zbtlink-zbt-wg1608（芯片：mt7621-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：kn-1613（芯片：mt7628an-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：keenetic-kn-1613（芯片：mt7628an-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：kn-1711（芯片：mt7628an-soc）
[2025-07-30 07:42:20] ℹ️ 提取设备：keenetic-kn-1711（芯片：mt7628an-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：u7621-01（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：unielec-u7621-01-16m（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：unielec-u7621-01（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：openfi（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：5pro（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：openfi-5pro（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：dir-853（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：a3（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：dlink-dir-853-a3（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：wrc-1750gst2（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：elecom-wrc-1750gst2（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：ravpower（芯片：mt7620n-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：rp-wd03（芯片：mt7620n-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：ravpower-rp-wd03（芯片：mt7620n-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：ew1200（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：afoundry-ew1200（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：a104ns（芯片：mt7620a-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：iptime-a104ns（芯片：mt7620a-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：mts（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：wg430223（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：mts-wg430223（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：cf-wr800n（芯片：mt7620n-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：comfast-cf-wr800n（芯片：mt7620n-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：wmc-s1267gs2（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：elecom-wmc-s1267gs2（芯片：mt7621-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：rp-wd009（芯片：mt7628an-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：ravpower-rp-wd009（芯片：mt7628an-soc）
[2025-07-30 07:42:21] ℹ️ 提取设备：zbtlink-zbt-we1026-5g（芯片：we1026）
[2025-07-30 07:42:22] ℹ️ 提取设备：rt-n11p（芯片：mt7628an-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：b1（芯片：mt7628an-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：asus-rt-n11p-b1（芯片：mt7628an-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：mr600（芯片：mt7621-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：eu（芯片：mt7621-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：tplink-mr600-v2-eu（芯片：mt7621-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：planex（芯片：mt7620a-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：cs-qr10（芯片：mt7620a-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：planex-cs-qr10（芯片：mt7620a-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：tr1200（芯片：mt7628an-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：cudy-tr1200-v1（芯片：mt7628an-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：ac1200rm（芯片：mt7620a-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：alfa-network-ac1200rm（芯片：mt7620a-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：yk-l1（芯片：mt7620a-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：youku-yk-l1（芯片：mt7620a-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：fon（芯片：mt7620a-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：fon2601（芯片：mt7620a-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：fon-fon2601（芯片：mt7620a-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：hc5861（芯片：mt7620a-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：hiwifi-hc5861（芯片：mt7620a-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：mzk-w300nh2（芯片：rt3052-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：planex-mzk-w300nh2（芯片：rt3052-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：renkforce（芯片：mt7621-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：ws-wn530hp3-a（芯片：mt7621-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：renkforce-ws-wn530hp3-a（芯片：mt7621-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：ht-tm02（芯片：rt5350-soc）
[2025-07-30 07:42:22] ℹ️ 提取设备：hootoo-ht-tm02（芯片：rt5350-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：sercomm-sc-partitions（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：zbt-wg1602-v04（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：zbtlink-zbt-wg1602-v04-32m（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：zbtlink-zbt-wg1602-v04（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：ex220（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：tplink-ex220-v2（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：ac2100（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：xiaomi-mi-router-ac2100（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：epg600（芯片：mt7620a-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：engenius-epg600（芯片：mt7620a-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：genexis（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：pulse（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：ex400（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：genexis-pulse-ex400（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：semtech-sx9512（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：re305（芯片：mt7628an-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：tplink-re305-v3（芯片：mt7628an-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：olimex-rt5350f-olinuxino（芯片：rt5350-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：edimax（芯片：mt7620a-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：ew-7476rpc（芯片：mt7620a-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：edimax-ew-7476rpc（芯片：mt7620a-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：tube-e4g（芯片：mt7620a-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：alfa-network-tube-e4g（芯片：mt7620a-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：wac124（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：netgear-wac124（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：re220（芯片：mt7628an-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：tplink-re220-v2（芯片：mt7628an-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：sercomm（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：na502（芯片：mt7621-soc）
[2025-07-30 07:42:23] ℹ️ 提取设备：sercomm-na502（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：wsm20（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：zyxel-wsm20（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：f7c027（芯片：rt5350-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：belkin-f7c027（芯片：rt5350-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：rt-n56u（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：asus-rt-n56u-b1（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：ea8100（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：linksys-ea8100-v1（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：3（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：xiaomi-mi-router-3-pro（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：kroks（芯片：mt7628an-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：kndrt31r16（芯片：mt7628an-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：kroks-kndrt31r16（芯片：mt7628an-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：wsr-2533dhpl2（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：buffalo-wsr-2533dhpl2（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：ac1200（芯片：mt7628an-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：wlan（芯片：mt7628an-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：range（芯片：mt7628an-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：extender（芯片：mt7628an-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：ra75（芯片：mt7628an-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：xiaomi-mi-ra75（芯片：mt7628an-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：wax214v2（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：netgear-wax214v2（芯片：mt7621-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：jhr-n825r（芯片：rt3052-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：jcg-jhr-n825r（芯片：rt3052-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：zorlik（芯片：rt5350-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：zl5900v2（芯片：rt5350-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：zorlik-zl5900v2（芯片：rt5350-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：kndrt31r19（芯片：mt7628an-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：kroks-kndrt31r19（芯片：mt7628an-soc）
[2025-07-30 07:42:24] ℹ️ 提取设备：rt-n10（芯片：rt3050-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：asus-rt-n10-plus（芯片：rt3050-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：dir-600（芯片：rt3050-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：dlink-dir-600-b1（芯片：rt3050-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：wl-wn570ha2（芯片：mt7628an-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：wavlink-wl-wn570ha2（芯片：mt7628an-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：px-4885（芯片：rt5350-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：7links-px-4885-8m（芯片：rt5350-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：7links-px-4885（芯片：rt5350-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：jhr-n926r（芯片：rt3052-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：jcg-jhr-n926r（芯片：rt3052-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：rt-n12（芯片：mt7620n-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：asus-rt-n12p（芯片：mt7620n-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：skylab（芯片：mt7628an-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：skw92a（芯片：mt7628an-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：skylab-skw92a（芯片：mt7628an-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：snr-cpe-w4n（芯片：mt7620n-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：revm（芯片：mt7620n-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：snr-cpe-w4n-mt（芯片：mt7620n-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：ip2202（芯片：rt3052-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：poray-ip2202（芯片：rt3052-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：nw5212（芯片：mt7620a-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：netcore-nw5212（芯片：mt7620a-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：r7200（芯片：mt7621-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：netgear-r7200（芯片：mt7621-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：gl-mt300a（芯片：mt7620a-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：glinet-gl-mt300a（芯片：mt7620a-soc）
[2025-07-30 07:42:25] ℹ️ 提取设备：asus-rt-ac1200（芯片：mt7628an-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：zbt-wg1608（芯片：mt7621-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：zbtlink-zbt-wg1608-16m（芯片：mt7621-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：samsung（芯片：rt3883-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：cy-swr1100（芯片：rt3883-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：samsung-cy-swr1100（芯片：rt3883-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：ralink-rt3662-soc（芯片：rt3883-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：realtek-rtl8367（芯片：rt3883-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：rp-ac87（芯片：mt7621-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：asus-rp-ac87（芯片：mt7621-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：wl-330n3g（芯片：rt3050-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：asus-wl-330n3g（芯片：rt3050-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：br-6475nd（芯片：rt3883-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：edimax-br-6475nd（芯片：rt3883-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：pci0-0（芯片：rt3883-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：wn-ac733gr3（芯片：mt7620a-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：iodata-wn-ac733gr3（芯片：mt7620a-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：lava（芯片：mt7620a-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：lr-25g001（芯片：mt7620a-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：lava-lr-25g001（芯片：mt7620a-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：microduino（芯片：mt7620a-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：microwrt（芯片：mt7620a-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：microduino-microwrt（芯片：mt7620a-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：gemtek（芯片：mt7621-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：wvrtm-127acn（芯片：mt7621-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：gemtek-wvrtm-127acn（芯片：mt7621-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：wrc-1167ghbk2-s（芯片：mt7621-soc）
[2025-07-30 07:42:26] ℹ️ 提取设备：elecom-wrc-1167ghbk2-s（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：r6350（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：netgear-r6350（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：minew（芯片：mt7628an-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：g1-c（芯片：mt7628an-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：minew-g1-c（芯片：mt7628an-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：x8（芯片：rt5350-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：poray-x8（芯片：rt5350-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：e1700（芯片：mt7620a-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：linksys-e1700（芯片：mt7620a-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：rg21s（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：edimax-rg21s（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：wlr-6000（芯片：rt3883-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：sitecom-wlr-6000（芯片：rt3883-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：hame（芯片：rt5350-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：mpr-a1（芯片：rt5350-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：hame-mpr-a1（芯片：rt5350-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：totolink-a3（芯片：mt7628an-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：r6900（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：netgear-r6900-v2（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：tozed（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：zlt（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：s12（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：tozed-zlt-s12-pro（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：wevo（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：w2914ns（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：wevo-w2914ns-v2（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：3g（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：xiaomi-mi-router-3g（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：a3004t（芯片：mt7621-soc）
[2025-07-30 07:42:27] ℹ️ 提取设备：iptime-a3004t（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：yukai（芯片：mt7620a-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：engineering（芯片：mt7620a-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：bocco（芯片：mt7620a-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：yukai-bocco（芯片：mt7620a-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：simple-audio-card（芯片：mt7620a-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：wlf-wm8960（芯片：mt7620a-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：r6120（芯片：mt7628an-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：netgear-r6120（芯片：mt7628an-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：rakwireless（芯片：mt7628an-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：rak633（芯片：mt7628an-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：rakwireless-rak633（芯片：mt7628an-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：wnce2001（芯片：rt3052-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：netgear-wnce2001（芯片：rt3052-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：tplink-re200-v2（芯片：mt7628an-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：ea7300（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：linksys-ea7300-v2（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：t-mb5eu-v01（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：tenbay-t-mb5eu-v01（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：awinic-aw9523-pinctrl（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：wmc-x1800gst（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：elecom-wmc-x1800gst（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：na502s（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：sercomm-na502s（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：semtech-sx1502q（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：senao（芯片：rt3052-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：esr-9753（芯片：rt3052-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：engenius-esr-9753（芯片：rt3052-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：gb-pc1（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：gnubee-gb-pc1（芯片：mt7621-soc）
[2025-07-30 07:42:28] ℹ️ 提取设备：carambola（芯片：rt3050-soc）
[2025-07-30 07:42:29] ℹ️ 提取设备：8devices-carambola（芯片：rt3050-soc）
[2025-07-30 07:42:29] ℹ️ 提取设备：mzk-wdpr（芯片：rt3052-soc）
[2025-07-30 07:42:29] ℹ️ 提取设备：planex-mzk-wdpr（芯片：rt3052-soc）
[2025-07-30 07:42:29] ℹ️ 提取设备：ws-wn572hp3（芯片：mt7621-soc）
[2025-07-30 07:42:29] ℹ️ 提取设备：4g（芯片：mt7621-soc）
[2025-07-30 07:42:29] ℹ️ 提取设备：wavlink-ws-wn572hp3-4g（芯片：mt7621-soc）
[2025-07-30 07:42:29] ℹ️ 提取设备：rg-ew1200g（芯片：mt7621-soc）
[2025-07-30 07:42:29] ℹ️ 提取设备：v11（芯片：mt7621-soc）
